Departure,Return,Electric bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2023-07-31 8:00,2023-07-31 8:00,FALSE,0050 Bute & Comox,0126 Thurlow & Pendrell,365 Day Founding Plus,0,133,24,23,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0064 Expo & Smithe,0190 Melville & Bute,30 Day Pass,1938,519,16,13,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0071 14th & Granville,0039 Helmcken & Burrard,365 Corporate Plus,3618,972,20,22,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0006 Olympic Village Station,0354 Station & Terminal,365 Day Pass Standard,1770,411,24,23,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0282 14th & Fraser,0030 Abbott & Cordova,365 Day Pass Standard,4171,1093,21,22,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0217 Smithe & Burrard,0002 Burrard Station (Melville & Dunsmuir),30 Day Pass,2027,1091,19,17,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0217 Smithe & Burrard,0030 Abbott & Cordova,365 Day Pass Standard,1832,448,14,12,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0132 14th & Ontario,0053 Keefer & Abbott,365 Day Pass Standard,2873,551,19,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0174 1st & Manitoba,0089 Burrard & Drake,365 Day Pass Standard,4804,1034,19,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0283 15th & Knight,0253 Charles & Woodland,365 Day Pass Standard,2021,522,21,23,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0108 1st & Chestnut,0150 Alexander & Main,Community Pass,5887,1586,18,19,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0207 Alberni & Jervis,0150 Alexander & Main,30 Day Pass,2526,584,0,11,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0122 Haro & Denman,0073 Ontario & 5th,365 Day Pass Plus SALE,6591,1689,18,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0088 Harwood & Bute,0190 Melville & Bute,365 Corporate Plus,1247,412,18,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0050 Bute & Comox,0039 Helmcken & Burrard,365 Day Pass Plus,541,122,24,23,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0211 14th & Alder,0112 10th & Oak,365 Corporate Plus,853,268,19,20,0,0
2023-07-31 8:00,2023-07-31 9:00,FALSE,0140 Burrard & 7th,0140 Burrard & 7th,Pay Per Ride,7310,2076,19,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0174 1st & Manitoba,0052 Cambie & Water,365 Corporate Standard,2413,632,19,21,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0148 Creekside Park North,0039 Helmcken & Burrard,VIP,2545,676,14,12,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0040 Cardero & Davie,0123 Georgia & Thurlow,365 Corporate Plus,1505,318,15,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0126 Thurlow & Pendrell,0048 Comox & Broughton,365 Day Pass Plus,702,188,19,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0137 Beach & Seymour,0012 Dunsmuir & Richards,30 Day Pass,1645,565,18,19,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0040 Cardero & Davie,0009 Spyglass & Seawall,365 Corporate Standard,5746,1051,19,21,0,0
2023-07-31 8:00,2023-07-31 9:00,FALSE,0200 Cardero & Bayshore,0200 Cardero & Bayshore,30 Day Pass,11445,2589,18,22,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0087 Broughton & Davie,0045 Beach & Hornby,Community Pass E-bike,1263,260,14,12,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0084 Beach & Broughton,0285 Commercial & Pandora,365 Day Pass Plus,7247,1636,18,22,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0177 Quebec & 1st,0174 1st & Manitoba,365 Day Pass Standard,298,218,19,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0193 Science World,0189 Granville Island,365 Day Pass Standard,3310,572,20,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0297 6th & Prince Edward,0024 Hornby & Pender,365 Corporate Plus Renewal,3712,916,19,19,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0060 Bidwell & Burnaby,0313 Nelson & Denman,VIP,661,170,14,17,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0217 Smithe & Burrard,0005 Dunsmuir & Beatty,365 Corporate Plus Renewal,1511,433,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0037 Hornby & Nelson,0030 Abbott & Cordova,VIP,1843,450,19,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0256 Prince Edward & 16th,0124 Richards & Cordova,365 Day Pass Standard,4927,1161,21,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0199 Georgia & Main,0019 Robson & Hornby,30 Day Pass,2272,824,19,20,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0148 Creekside Park North,0172 10th & Columbia,365 Day Pass Standard SALE,2097,538,16,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0060 Bidwell & Burnaby,0308 Seymour & Cordova,365 Day Founding Plus,3185,961,16,17,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0199 Georgia & Main,0006 Olympic Village Station,365 Corporate Plus Renewal,2407,502,19,22,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0261 8th & Fraser,0039 Helmcken & Burrard,365 Day Pass Standard,5182,1155,18,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0036 Bute & Robson,0052 Cambie & Water,365 Day Pass Plus,1956,449,18,18,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0036 Bute & Robson,0099 ax·›YnYq Xwtl'e7én5 Square - Vancouver Art Gallery,365 Day Pass Standard,822,279,18,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0450 Point Grey & Bayswater,0440 Point Grey & Blenheim,365 Day Pass Plus SALE,10150,2201,18,24,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0032 Comox & Denman,0040 Cardero & Davie,365 Corporate Standard,471,250,18,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0450 Point Grey & Bayswater,0440 Point Grey & Blenheim,365 Day Pass Plus SALE,10179,2187,19,23,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0144 Wylie & 2nd,0030 Abbott & Cordova,365 Corporate Standard,2895,811,19,21,0,0
2023-07-31 8:00,2023-07-31 14:00,FALSE,0037 Hornby & Nelson,0099 ax·›YnYq Xwtl'e7én5 Square - Vancouver Art Gallery,365 Day Pass Standard,463,106,18,22,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0557 30th & Ontario,0174 1st & Manitoba,365 Day Pass Plus,3179,681,14,10,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0218 Carrall & Seawall,0148 Creekside Park North,365 Day Pass Standard SALE,338,110,24,25,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0076 Cypress & 4th,0053 Keefer & Abbott,365 Day Pass Plus,4135,790,14,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0027 Beatty & Nelson,0191 7th & Laurel,365 Day Pass Standard,1876,426,20,21,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0197 1st & Scotia,0024 Hornby & Pender,365 Day Pass Plus,3263,631,15,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0207 Alberni & Jervis,0165 Columbia & 5th,30 Day Pass,3448,859,18,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0204 York & Yew,0008 8th & Ash,365 Corporate Plus,3583,892,18,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0122 Haro & Denman,0063 Robson & Granville,30 Day Pass,1731,491,19,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0026 Beatty & Robson,0077 Vanier Park,365 Day Pass Plus SALE,4439,859,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0199 Georgia & Main,0190 Melville & Bute,365 Day Pass Standard,2358,727,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0199 Georgia & Main,0052 Cambie & Water,Pay Per Ride,1190,294,15,12,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0444 Balaclava & Broadway,0036 Bute & Robson,365 Day Pass Standard SALE,5492,1137,12,18,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0044 Pacific & Richards,0012 Dunsmuir & Richards,365 Day Pass Plus,2060,648,19,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0001 10th & Cambie,0065 Cypress & Cornwall,365 Day Pass Standard,3716,1026,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0172 10th & Columbia,0001 10th & Cambie,365 Day Pass Plus,377,93,18,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0229 Keefer & Princess,0039 Helmcken & Burrard,Community Pass,3510,754,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0054 Expo & Carrall,0193 Science World,365 Day Pass Standard,741,163,18,18,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0642 Franklin & Nanaimo,0099 ax·›YnYq Xwtl'e7én5 Square - Vancouver Art Gallery,VIP,5674,1030,16,13,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0482 East Blvd & 37th,0024 Hornby & Pender,365 Day Pass Plus,7853,1572,21,22,0,0
2023-07-31 8:00,2023-07-31 19:00,FALSE,0215 Princess & Union,0144 Wylie & 2nd,365 Day Pass Standard,2644,40019,18,25,11,1
2023-07-31 8:00,2023-07-31 8:00,TRUE,0060 Bidwell & Burnaby,0016 Pender & Burrard,365 Day Pass Plus,2169,433,14,10,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0215 Princess & Union,0193 Science World,365 Corporate Plus,1282,348,17,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0196 Hornby & Drake,0004 Yaletown-Roundhouse Station,30 Day Pass,824,267,19,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0112 10th & Oak,0173 Columbia & 1st,365 Corporate Plus Renewal,2131,483,20,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0565 27th & Main,0170 8th & Yukon,365 Day Pass Standard,2699,574,20,22,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0281 Windsor & 14th,0024 Hornby & Pender,365 Corporate Standard,5715,1162,17,21,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0187 Bute & Davie,0123 Georgia & Thurlow,365 Day Pass Standard,937,274,15,19,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0017 Marinaside & Davie,0148 Creekside Park North,Pay Per Ride,1301,296,14,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0092 Chilco & Barclay,0142 Beach & Cardero,Community Pass E-bike,1835,396,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0140 Burrard & 7th,0443 Balaclava & 6th,365 Day Pass Plus SALE,2244,551,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0205 Pine & 10th,0112 10th & Oak,30 Day Pass,1337,522,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0134 14th & Main,0172 10th & Columbia,365 Day Pass Plus,1057,278,19,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0266 St Catherines & 7th,0079 Nelson & Richards,365 Day Pass Standard,4208,837,18,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0006 Olympic Village Station,0026 Beatty & Robson,365 Corporate Standard,3681,925,21,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0114 Cypress & 14th,0196 Hornby & Drake,Pay Per Ride,3069,975,17,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0159 Vine & 4th,0019 Robson & Hornby,365 Corporate Plus Renewal,3530,620,18,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0114 Cypress & 14th,0196 Hornby & Drake,30 Day Pass,3022,992,17,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0187 Bute & Davie,0024 Hornby & Pender,365 Corporate Plus Renewal,1756,434,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0197 1st & Scotia,0006 Olympic Village Station,365 Day Pass Standard,1694,477,18,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0138 Richards & Helmcken,0106 Heather & 14th,30 Day Pass,2768,749,18,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0176 10th & Ontario,0069 7th & Granville,365 Corporate Plus Renewal,2879,872,17,18,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0174 1st & Manitoba,0006 Olympic Village Station,365 Day Pass Plus,978,239,17,19,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0044 Pacific & Richards,0014 Canada Place,365 Day Founding Standard,2095,586,15,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0012 Dunsmuir & Richards,0037 Hornby & Nelson,30 Day Pass,1116,297,19,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0048 Comox & Broughton,0025 Homer & Robson (Vancouver Public Library),365 Corporate Plus Renewal,1888,400,18,21,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0261 8th & Fraser,0222 Adanac & McLean,VIP,2965,644,13,18,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0173 Columbia & 1st,0112 10th & Oak,365 Day Pass Plus,1883,575,12,11,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0112 10th & Oak,0186 10th & Kingsway,365 Day Pass Standard,2088,518,15,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0443 Balaclava & 6th,0107 8th & Ontario,365 Day Pass Standard,5876,1317,16,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0166 Alder & 11th,0199 Georgia & Main,365 Day Pass Standard,4245,916,17,17,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0244 10th & Commercial,0222 Adanac & McLean,Pay Per Ride,2201,526,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0037 Hornby & Nelson,0024 Hornby & Pender,365 Corporate Plus,878,250,18,17,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0112 10th & Oak,0112 10th & Oak,365 Day Pass Standard,0,5,14,11,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0073 Ontario & 5th,0217 Smithe & Burrard,Pay Per Ride,2985,1054,17,17,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0152 Arbutus Greenway & 14th,0505 28th & Willow,365 Corporate Standard,3350,835,18,14,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0152 Arbutus Greenway & 14th,0152 Arbutus Greenway & 14th,365 Corporate Standard,0,9,17,14,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0041 Cardero & Robson,0066 Anderson & 2nd,365 Day Pass Plus,4008,846,18,21,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0087 Broughton & Davie,0015 Granville & Georgia,365 Day Pass Standard,1692,379,14,11,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0041 Cardero & Robson,0041 Cardero & Robson,365 Day Pass Plus,26,39,18,17,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0082 Richards & Davie,0119 3rd & Quebec,365 Day Pass Plus,3181,665,18,21,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0112 10th & Oak,0006 Olympic Village Station,365 Corporate Standard,1176,446,18,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0204 York & Yew,0154 Kitsilano Beach Park,365 Day Pass Standard,253,108,18,17,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0193 Science World,0225 McLean & Pender,365 Day Pass Plus SALE,2902,703,22,24,0,0
2023-07-31 8:00,2023-07-31 8:00,TRUE,0092 Chilco & Barclay,0034 Cordova & Bute,365 Day Pass Plus SALE,1930,503,15,19,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0460 Trafalgar & Cornwall,0066 Anderson & 2nd,Pay Per Ride,3665,1082,16,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0017 Marinaside & Davie,0112 10th & Oak,365 Corporate Plus Renewal,2642,653,18,20,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0053 Keefer & Abbott,0230 Alexander & Railway,365 Day Pass Plus,1809,612,18,17,0,0
2023-07-31 8:00,2023-07-31 8:00,FALSE,0075 Arbutus & 10th,0152 Arbutus Greenway & 14th,365 Corporate Standard,459,155,18,18,0,0
2023-07-31 7:00,2023-07-31 8:00,TRUE,0047 Chilco & Beach,0060 Bidwell & Burnaby,30 Day Pass,2053,724,13,11,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0470 Balsam & Cornwall,0021 Cordova & Granville,365 Day Pass Standard,4802,1404,19,20,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0108 1st & Chestnut,0078 Nelson & Mainland,365 Corporate Plus,0,632,18,17,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0050 Bute & Comox,0002 Burrard Station (Melville & Dunsmuir),30 Day Pass,1045,365,18,18,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0174 1st & Manitoba,0039 Helmcken & Burrard,365 Day Pass Standard,3406,1061,18,17,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0139 Burrard & 4th,0039 Helmcken & Burrard,365 Corporate Plus,2329,768,17,17,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0075 Arbutus & 10th,0154 Kitsilano Beach Park,365 Day Pass Standard,1417,392,17,19,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0199 Georgia & Main,0004 Yaletown-Roundhouse Station,30 Day Pass,2262,500,17,20,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0142 Beach & Cardero,0047 Chilco & Beach,30 Day Pass,816,174,18,18,0,0
2023-07-31 7:00,2023-07-31 8:00,TRUE,0133 Ontario & 16th,0554 Ontario & 23rd,VIP,10223,2665,15,13,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0026 Beatty & Robson,0189 Granville Island,24 Hour,3483,951,18,20,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0026 Beatty & Robson,0189 Granville Island,24 Hour,3457,1024,18,20,0,0
2023-07-31 7:00,2023-07-31 9:00,FALSE,0217 Smithe & Burrard,0217 Smithe & Burrard,Pay Per Ride,8382,4507,18,20,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0058 Richards & Smithe,0136 David Lam Park - West,365 Day Pass Plus SALE,1343,414,18,18,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0058 Richards & Smithe,0065 Cypress & Cornwall,365 Day Pass Standard,2781,771,18,21,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0105 Stanley Park - Totem Poles,0103 Stanley Park - Third Beach Parking Lot,Community Pass E-bike,5476,2051,19,19,197,1
2023-07-31 7:00,2023-07-31 7:00,FALSE,0011 Ontario & Seawall,0006 Olympic Village Station,Pay Per Ride,1284,275,17,20,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0040 Cardero & Davie,0060 Bidwell & Burnaby,Community Pass E-bike,1815,1078,18,21,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0030 Abbott & Cordova,0006 Olympic Village Station,365 Day Pass Standard,2564,641,17,19,0,0
2023-07-31 7:00,2023-07-31 9:00,FALSE,0217 Smithe & Burrard,0217 Smithe & Burrard,Pay Per Ride,8568,4624,18,20,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0410 Alma & Point Grey,0193 Science World,365 Corporate Plus Renewal,7373,1413,19,21,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0044 Pacific & Richards,0129 Richards & Robson,365 Day Pass Standard,1063,361,19,19,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0554 Ontario & 23rd,0074 10th & Main,Pay Per Ride,1656,317,15,19,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0252 Woodland & Graveley,0236 Keith & 6th,Community Pass E-bike,1237,338,16,17,0,0
2023-07-31 7:00,2023-07-31 9:00,FALSE,0217 Smithe & Burrard,0217 Smithe & Burrard,Pay Per Ride,8255,4558,18,21,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0554 Ontario & 23rd,0133 Ontario & 16th,VIP,845,200,15,16,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0092 Chilco & Barclay,0107 8th & Ontario,365 Corporate Plus Renewal,6904,1311,17,20,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0193 Science World,0073 Ontario & 5th,365 Day Pass Standard SALE,904,235,17,17,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0193 Science World,0066 Anderson & 2nd,30 Day Pass,3459,888,21,22,0,0
2023-07-31 7:00,2023-07-31 8:00,TRUE,0298 6th & Carolina,0005 Dunsmuir & Beatty,Pay Per Ride,3237,786,13,12,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0196 Hornby & Drake,0026 Beatty & Robson,365 Day Pass Standard,1692,467,18,18,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0041 Cardero & Robson,0015 Granville & Georgia,365 Day Pass Standard,1643,384,15,18,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0137 Beach & Seymour,0082 Richards & Davie,30 Day Pass,567,199,17,16,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0045 Beach & Hornby,0088 Harwood & Bute,30 Day Pass,892,392,18,18,0,0
2023-07-31 7:00,2023-07-31 8:00,TRUE,0093 Chilco & Robson,0193 Science World,365 Day Pass Standard,5324,798,13,18,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0050 Bute & Comox,0036 Bute & Robson,365 Day Pass Plus,406,225,18,18,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,Community Pass E-bike,16,62,21,19,0,0
2023-07-31 7:00,2023-07-31 11:00,FALSE,0002 Burrard Station (Melville & Dunsmuir),0193 Science World,Pay Per Ride,28941,12901,18,26,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0026 Beatty & Robson,0005 Dunsmuir & Beatty,30 Day Pass,430,151,17,18,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0034 Cordova & Bute,0035 Hastings & Broughton,Pay Per Ride,14414,3701,17,20,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0087 Broughton & Davie,0006 Olympic Village Station,365 Day Founding Plus,3154,778,13,18,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0047 Chilco & Beach,0044 Pacific & Richards,365 Day Pass Standard,2447,537,12,16,0,0
2023-07-31 7:00,2023-07-31 8:00,TRUE,0248 St George & Broadway,0045 Beach & Hornby,Pay Per Ride,5339,1076,12,11,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0036 Bute & Robson,0019 Robson & Hornby,365 Day Pass Standard,545,197,17,18,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0198 5th & Main,0112 10th & Oak,365 Day Pass Standard,2411,609,17,20,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0159 Vine & 4th,0099 ax·›YnYq Xwtl'e7én5 Square - Vancouver Art Gallery,365 Corporate Plus,3575,903,13,12,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0088 Harwood & Bute,0082 Richards & Davie,30 Day Pass,1125,310,17,19,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0039 Helmcken & Burrard,0191 7th & Laurel,365 Day Pass Plus,3175,854,18,20,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0138 Richards & Helmcken,0035 Hastings & Broughton,30 Day Pass,2436,599,18,21,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0480 Arbutus & Nanton,0012 Dunsmuir & Richards,365 Corporate Plus,6346,1719,15,19,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0174 1st & Manitoba,0144 Wylie & 2nd,365 Day Pass Standard,739,139,13,10,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0092 Chilco & Barclay,0119 3rd & Quebec,365 Day Pass Standard,6105,1150,17,19,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0611 Wall & Eton,0308 Seymour & Cordova,365 Corporate Plus,4761,968,11,18,0,0
2023-07-31 7:00,2023-07-31 8:00,FALSE,0210 Burrard & 14th,0112 10th & Oak,365 Day Founding Standard,2033,870,16,17,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0450 Point Grey & Bayswater,0410 Alma & Point Grey,30 Day Pass,1149,405,14,17,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0450 Point Grey & Bayswater,0410 Alma & Point Grey,30 Day Pass,1159,396,15,18,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0217 Smithe & Burrard,0129 Richards & Robson,365 Day Pass Plus SALE,749,313,17,17,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0048 Comox & Broughton,0129 Richards & Robson,365 Corporate Plus,1825,586,16,18,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0193 Science World,0189 Granville Island,365 Day Pass Standard,3389,702,18,20,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0177 Quebec & 1st,0171 Yukon & 6th,365 Day Pass Standard,1241,337,17,19,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0557 30th & Ontario,0132 14th & Ontario,30 Day Pass,1811,518,15,12,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0250 Woodland & 4th,0242 8th & Commercial,365 Corporate Plus Renewal,649,160,15,17,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0176 10th & Ontario,0193 Science World,365 Day Pass Plus SALE,1413,408,12,17,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0014 Canada Place,0105 Stanley Park - Totem Poles,Community Pass E-bike,4034,1062,19,21,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0026 Beatty & Robson,0005 Dunsmuir & Beatty,30 Day Pass,422,140,17,18,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0193 Science World,0010 Stamps Landing,365 Day Pass Standard,1543,509,17,18,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0196 Hornby & Drake,0024 Hornby & Pender,365 Day Pass Standard,1391,318,15,11,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0464 Trafalgar & Broadway,0076 Cypress & 4th,365 Day Pass Plus,1604,371,12,9,0,0
2023-07-31 7:00,2023-07-31 7:00,FALSE,0217 Smithe & Burrard,0044 Pacific & Richards,30 Day Pass,3540,1374,17,20,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0159 Vine & 4th,0354 Station & Terminal,Pay Per Ride,5387,1134,12,18,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0206 8th & Scotia,0161 Alexander & Dunlevy,365 Day Pass Standard SALE,2706,536,13,17,0,0
2023-07-31 7:00,2023-07-31 7:00,TRUE,0036 Bute & Robson,0055 Keefer & Columbia,Community Pass E-bike,2538,664,13,10,0,0
