Departure,Return,Electric bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2023-09-29 17:00,2023-09-29 18:00,FALSE,0400 Jericho Beach,0088 Harwood & Bute,365 Day Pass Standard,5876,1953,15,17,0,0
2023-09-29 17:00,2023-09-29 19:00,FALSE,0209 Stanley Park - Information Booth,0014 Canada Place,Pay Per Ride,12237,6565,18,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0073 Ontario & 5th,0053 Keefer & Abbott,Pay Per Ride,2117,557,17,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0129 Richards & Robson,0129 Richards & Robson,Community Pass E-bike,0,20,16,15,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0024 Hornby & Pender,0187 Bute & Davie,365 Corporate Plus,1805,593,12,9,0,0
2023-09-29 17:00,2023-09-29 19:00,FALSE,0209 Stanley Park - Information Booth,0014 Canada Place,Pay Per Ride,12162,6558,18,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0242 8th & Commercial,0249 7th & Woodland,Community Pass,353,117,20,21,0,0
2023-09-29 17:00,2023-09-29 18:00,TRUE,0084 Beach & Broughton,0102 Stanley Park - Second Beach North,Pay Per Ride,11656,3581,17,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0231 Napier & Commercial,0273 Victoria & 4th,365 Day Founding Plus,1182,360,22,23,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0354 Station & Terminal,0006 Olympic Village Station,365 Day Pass Standard,1717,354,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0129 Richards & Robson,0129 Richards & Robson,Community Pass E-bike,0,22,16,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0052 Cambie & Water,0017 Marinaside & Davie,365 Day Founding Standard,1890,590,16,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0092 Chilco & Barclay,0016 Pender & Burrard,30 Day Pass,3165,722,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0143 South False Creek Seawall,0191 7th & Laurel,365 Corporate Plus,583,179,12,16,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0084 Beach & Broughton,0102 Stanley Park - Second Beach North,Pay Per Ride,12153,3638,20,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0006 Olympic Village Station,0177 Quebec & 1st,Community Pass,0,361,17,16,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0112 10th & Oak,0191 7th & Laurel,365 Day Pass Standard,506,1696,17,16,1460,1
2023-09-29 17:00,2023-09-29 17:00,TRUE,0057 Marinaside & Cooperage,0064 Expo & Smithe,365 Corporate Plus,318,142,11,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0190 Melville & Bute,0055 Keefer & Columbia,365 Day Pass Standard,2889,699,15,16,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0112 10th & Oak,0192 7th &  Alder,365 Corporate Standard,693,193,13,10,0,0
2023-09-29 17:00,2023-09-29 19:00,FALSE,0101 Stanley Park - Vancouver Aquarium,0092 Chilco & Barclay,Pay Per Ride,7902,5846,16,14,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0103 Stanley Park - Third Beach Parking Lot,0028 Davie & Beach,Pay Per Ride,2696,1308,15,10,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0148 Creekside Park North,0266 St Catherines & 7th,365 Day Pass Standard,2521,709,15,10,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0108 1st & Chestnut,0129 Richards & Robson,365 Day Pass Standard,2899,946,19,19,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0108 1st & Chestnut,0200 Cardero & Bayshore,365 Day Pass Standard,3732,1117,19,19,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0217 Smithe & Burrard,0032 Comox & Denman,365 Corporate Plus Renewal,1536,325,11,8,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0129 Richards & Robson,0027 Beatty & Nelson,365 Day Founding Standard,0,231,16,15,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0092 Chilco & Barclay,0028 Davie & Beach,Pay Per Ride,10187,3409,18,17,0,0
2023-09-29 17:00,2023-09-29 19:00,FALSE,0101 Stanley Park - Vancouver Aquarium,0092 Chilco & Barclay,Pay Per Ride,7822,5885,12,13,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,0119 3rd & Quebec,365 Corporate Standard,5431,1423,15,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0012 Dunsmuir & Richards,0026 Beatty & Robson,Community Pass E-bike,780,1412,15,15,0,0
2023-09-29 17:00,2023-09-29 19:00,FALSE,0092 Chilco & Barclay,0028 Davie & Beach,Pay Per Ride,10195,6422,15,12,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0170 8th & Yukon,0134 14th & Main,30 Day Pass,1473,459,12,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0079 Nelson & Richards,0231 Napier & Commercial,Pay Per Ride,5151,1620,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0011 Ontario & Seawall,0257 Prince Edward & 14th,365 Day Pass Standard,2178,591,15,12,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0069 7th & Granville,0092 Chilco & Barclay,Pay Per Ride,4829,867,0,15,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0034 Cordova & Bute,0034 Cordova & Bute,Pay Per Ride,4032,1817,14,16,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0069 7th & Granville,0069 7th & Granville,Pay Per Ride,0,6,12,15,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0010 Stamps Landing,0173 Columbia & 1st,365 Day Pass Standard,957,205,13,10,0,0
2023-09-29 17:00,2023-09-29 18:00,TRUE,0200 Cardero & Bayshore,0031 Morton & Denman,Pay Per Ride,3168,1179,0,15,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0079 Nelson & Richards,0231 Napier & Commercial,Pay Per Ride,5172,1763,16,17,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0101 Stanley Park - Vancouver Aquarium,0104 Stanley Park - Second Beach South,30 Day Pass,0,3331,16,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0057 Marinaside & Cooperage,0002 Burrard Station (Melville & Dunsmuir),365 Day Pass Standard SALE,2021,669,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0170 8th & Yukon,0179 11th & Kingsway,365 Day Pass Standard SALE,1349,357,13,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0170 8th & Yukon,0173 Columbia & 1st,30 Day Pass,968,271,14,17,0,0
2023-09-29 17:00,2023-09-29 18:00,TRUE,0554 Ontario & 23rd,0554 Ontario & 23rd,VIP,3661,3028,12,16,1870,1
2023-09-29 17:00,2023-09-29 17:00,FALSE,0217 Smithe & Burrard,0204 York & Yew,365 Day Pass Plus SALE,3747,980,14,16,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0014 Canada Place,0313 Nelson & Denman,365 Day Pass Plus,2697,779,14,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0024 Hornby & Pender,0036 Bute & Robson,30 Day Pass,1129,422,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0511 18th & Heather,0174 1st & Manitoba,365 Day Pass Plus,2436,448,18,12,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0209 Stanley Park - Information Booth,0019 Robson & Hornby,Pay Per Ride,2646,857,17,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0101 Stanley Park - Vancouver Aquarium,0101 Stanley Park - Vancouver Aquarium,30 Day Pass,0,18,16,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0058 Richards & Smithe,0089 Burrard & Drake,365 Day Founding Standard,1219,379,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0053 Keefer & Abbott,0228 Keefer & Hawks,365 Day Pass Plus SALE,2033,584,15,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0001 10th & Cambie,0057 Marinaside & Cooperage,365 Corporate Standard,1911,511,15,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0025 Homer & Robson (Vancouver Public Library),0066 Anderson & 2nd,Pay Per Ride,3157,713,13,9,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0642 Franklin & Nanaimo,0134 14th & Main,VIP,6327,1462,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0078 Nelson & Mainland,0171 Yukon & 6th,365 Day Pass Standard,1541,484,17,16,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0014 Canada Place,0028 Davie & Beach,30 Day Pass,4809,1030,12,9,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0082 Richards & Davie,0137 Beach & Seymour,365 Day Pass Standard,553,187,21,20,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0008 8th & Ash,0187 Bute & Davie,Community Pass E-bike (PWD),4709,1088,15,17,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0084 Beach & Broughton,0102 Stanley Park - Second Beach North,Pay Per Ride,11910,3969,20,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0138 Richards & Helmcken,0123 Georgia & Thurlow,Archived Monthly Standard,1437,469,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0354 Station & Terminal,0354 Station & Terminal,365 Day Pass Standard,2523,905,17,19,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0126 Thurlow & Pendrell,0004 Yaletown-Roundhouse Station,365 Corporate Standard,1499,491,13,10,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0025 Homer & Robson (Vancouver Public Library),0219 Hawks & Union,365 Day Pass Standard,2456,495,17,19,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0281 Windsor & 14th,0025 Homer & Robson (Vancouver Public Library),Pay Per Ride,5716,1892,13,10,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0257 Prince Edward & 14th,0106 Heather & 14th,365 Day Pass Standard,1837,581,23,22,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0008 8th & Ash,0008 8th & Ash,Community Pass E-bike (PWD),0,17,13,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0154 Kitsilano Beach Park,0057 Marinaside & Cooperage,365 Day Pass Standard,7349,1339,15,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,0082 Richards & Davie,30 Day Pass,1221,445,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0223 Commercial & Adanac,0028 Davie & Beach,30 Day Pass,7418,1656,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0189 Granville Island,0064 Expo & Smithe,365 Day Pass Standard,3344,715,10,7,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0155 Arbutus & McNicoll,0189 Granville Island,Community Pass,2474,817,17,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0005 Dunsmuir & Beatty,0148 Creekside Park North,365 Day Pass Standard,1270,331,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0193 Science World,0106 Heather & 14th,365 Corporate Plus,2537,622,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0110 5th & Arbutus,0464 Trafalgar & Broadway,30 Day Pass,1191,303,12,9,0,0
2023-09-29 17:00,2023-09-29 18:00,TRUE,0443 Balaclava & 6th,0631 Lakewood & Triumph,VIP,10898,2210,11,9,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0177 Quebec & 1st,0297 6th & Prince Edward,365 Corporate Standard,1047,320,12,8,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0137 Beach & Seymour,0028 Davie & Beach,30 Day Pass,1984,575,15,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0045 Beach & Hornby,0004 Yaletown-Roundhouse Station,365 Day Pass Standard,1088,245,15,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0070 10th & Granville,0112 10th & Oak,365 Day Pass Standard,963,367,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0218 Carrall & Seawall,0011 Ontario & Seawall,365 Day Pass Standard,869,346,18,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0044 Pacific & Richards,0082 Richards & Davie,30 Day Pass,324,142,20,20,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0053 Keefer & Abbott,0148 Creekside Park North,365 Day Pass Standard,1018,301,17,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0265 St Catherines & 10th,0262 8th & Prince Edward,Community Pass,1065,280,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0308 Seymour & Cordova,0204 York & Yew,365 Day Pass Plus,4024,996,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0036 Bute & Robson,0187 Bute & Davie,365 Day Pass Plus,620,1637,17,15,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0002 Burrard Station (Melville & Dunsmuir),0123 Georgia & Thurlow,Community Pass E-bike (PWD),285,135,11,6,0,0
2023-09-29 17:00,2023-09-29 18:00,TRUE,0024 Hornby & Pender,0089 Burrard & Drake,365 Day Pass Plus,1493,500,0,15,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0050 Bute & Comox,0200 Cardero & Bayshore,30 Day Pass,1649,386,11,15,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0173 Columbia & 1st,0174 1st & Manitoba,365 Day Pass Standard,753,221,11,9,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0112 10th & Oak,0484 Yew & Broadway,Pay Per Ride,2230,737,13,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0082 Richards & Davie,0039 Helmcken & Burrard,24 Hour,1654,988,16,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0103 Stanley Park - Third Beach Parking Lot,0053 Keefer & Abbott,24 Hour,6546,2048,18,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0209 Stanley Park - Information Booth,0101 Stanley Park - Vancouver Aquarium,30 Day Pass,649,309,17,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0104 Stanley Park - Second Beach South,0060 Bidwell & Burnaby,Pay Per Ride,1496,497,18,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0104 Stanley Park - Second Beach South,0060 Bidwell & Burnaby,Pay Per Ride,1500,498,17,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0024 Hornby & Pender,0222 Adanac & McLean,Pay Per Ride,3865,1068,15,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0173 Columbia & 1st,0173 Columbia & 1st,365 Day Pass Standard,31,35,11,8,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0106 Heather & 14th,0008 8th & Ash,Community Pass E-bike (PWD),726,200,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0198 5th & Main,0073 Ontario & 5th,365 Day Pass Plus SALE,361,151,20,20,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0201 Shaw Tower,0201 Shaw Tower,Pay Per Ride,1606,1197,12,16,524,1
2023-09-29 17:00,2023-09-29 17:00,FALSE,0252 Woodland & Graveley,0232 Britannia Parking Lot,Community Pass,735,185,17,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0028 Davie & Beach,0103 Stanley Park - Third Beach Parking Lot,24 Hour,3116,1416,21,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0103 Stanley Park - Third Beach Parking Lot,0024 Hornby & Pender,24 Hour,5486,1369,17,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0082 Richards & Davie,0400 Jericho Beach,30 Day Pass,6346,1717,16,19,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0024 Hornby & Pender,0024 Hornby & Pender,Pay Per Ride,0,16,15,15,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0040 Cardero & Davie,0036 Bute & Robson,30 Day Pass,1154,325,13,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0028 Davie & Beach,0103 Stanley Park - Third Beach Parking Lot,24 Hour,3216,1451,21,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0196 Hornby & Drake,0124 Richards & Cordova,365 Day Pass Plus,1949,547,12,8,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0036 Bute & Robson,0089 Burrard & Drake,Community Pass E-bike,1278,439,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0036 Bute & Robson,0089 Burrard & Drake,Community Pass E-bike,1268,439,16,17,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0621 Lakewood & Oxford,0108 1st & Chestnut,Community Pass,8864,2414,17,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0055 Keefer & Columbia,0002 Burrard Station (Melville & Dunsmuir),365 Day Pass Plus,2289,731,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0024 Hornby & Pender,0122 Haro & Denman,365 Corporate Standard,1944,426,13,10,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0187 Bute & Davie,0196 Hornby & Drake,365 Day Pass Standard,792,295,17,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0012 Dunsmuir & Richards,0030 Abbott & Cordova,365 Corporate Standard,784,213,15,16,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0105 Stanley Park - Totem Poles,0031 Morton & Denman,Pay Per Ride,8333,3576,22,19,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0112 10th & Oak,0112 10th & Oak,Pay Per Ride,0,16,0,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0166 Alder & 11th,0001 10th & Cambie,365 Day Pass Plus SALE,1382,339,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0098 Carrall & Hastings,0026 Beatty & Robson,Pay Per Ride,952,232,11,14,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0082 Richards & Davie,0044 Pacific & Richards,365 Day Pass Standard,343,115,17,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0200 Cardero & Bayshore,0105 Stanley Park - Totem Poles,24 Hour,3500,1997,15,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0011 Ontario & Seawall,0006 Olympic Village Station,24 Hour,0,453,18,17,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0105 Stanley Park - Totem Poles,0031 Morton & Denman,Pay Per Ride,8413,3644,21,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0075 Arbutus & 10th,0076 Cypress & 4th,365 Day Pass Standard,937,269,0,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,Pay Per Ride,0,38,23,21,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0414 Dunbar & 6th,0443 Balaclava & 6th,VIP,755,250,23,19,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0082 Richards & Davie,0058 Richards & Smithe,365 Day Pass Standard,555,175,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0189 Granville Island,0143 South False Creek Seawall,365 Day Pass Plus,935,286,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0015 Granville & Georgia,0196 Hornby & Drake,30 Day Pass,1221,411,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0028 Davie & Beach,0196 Hornby & Drake,Pay Per Ride,2015,858,20,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0147 Chestnut & McNicoll,0189 Granville Island,365 Corporate Standard,1602,406,17,19,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0055 Keefer & Columbia,0009 Spyglass & Seawall,365 Day Pass Standard,2869,760,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0565 27th & Main,0174 1st & Manitoba,365 Day Pass Plus,2946,878,11,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0246 Glen & Broadway,0244 10th & Commercial,365 Corporate Plus,922,321,15,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0089 Burrard & Drake,0143 South False Creek Seawall,365 Corporate Plus,3210,833,21,21,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0246 Glen & Broadway,0244 10th & Commercial,365 Corporate Plus,916,360,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0103 Stanley Park - Third Beach Parking Lot,0103 Stanley Park - Third Beach Parking Lot,24 Hour,0,17,19,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0211 14th & Alder,0064 Expo & Smithe,30 Day Pass,4110,1466,20,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0050 Bute & Comox,0040 Cardero & Davie,365 Day Pass Standard,784,238,15,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0089 Burrard & Drake,0087 Broughton & Davie,365 Day Pass Plus SALE,916,378,20,19,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0227 Campbell & Hastings,0232 Britannia Parking Lot,Community Pass,1496,383,22,22,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0036 Bute & Robson,0129 Richards & Robson,365 Corporate Standard,0,387,16,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0205 Pine & 10th,0009 Spyglass & Seawall,30 Day Pass,3841,1104,15,16,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0030 Abbott & Cordova,0217 Smithe & Burrard,365 Day Pass Standard,1820,609,0,9,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0297 6th & Prince Edward,0011 Ontario & Seawall,365 Day Founding Plus,1247,380,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0001 10th & Cambie,0283 15th & Knight,365 Day Pass Plus,3700,993,15,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0136 David Lam Park,0106 Heather & 14th,VIP,3399,797,22,20,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0642 Franklin & Nanaimo,0222 Adanac & McLean,Community Pass E-bike (PWD),3005,825,17,11,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0205 Pine & 10th,0009 Spyglass & Seawall,30 Day Pass,3936,1106,15,19,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0084 Beach & Broughton,0011 Ontario & Seawall,365 Day Pass Standard,4337,672,21,20,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0193 Science World,0009 Spyglass & Seawall,Pay Per Ride,4743,2054,17,14,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0200 Cardero & Bayshore,0092 Chilco & Barclay,30 Day Pass,1511,353,16,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0235 Charles & Commercial,0009 Spyglass & Seawall,365 Day Pass Plus SALE,4747,1199,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0050 Bute & Comox,0024 Hornby & Pender,Pay Per Ride,1564,433,12,16,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0240 2nd & Commercial,0278 15th & Victoria (Trout Lake),365 Day Pass Plus,1627,523,12,11,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0193 Science World,0177 Quebec & 1st,365 Corporate Standard,390,331,16,14,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0172 10th & Columbia,0112 10th & Oak,365 Corporate Plus,1240,333,13,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0004 Yaletown-Roundhouse Station,0173 Columbia & 1st,365 Day Pass Standard SALE,2211,604,15,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0287 Carolina & Great Northern Way,0017 Marinaside & Davie,30 Day Pass,3132,760,16,18,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0193 Science World,0087 Broughton & Davie,365 Day Founding Plus,4342,1218,14,17,67,1
2023-09-29 17:00,2023-09-29 17:00,TRUE,0048 Comox & Broughton,0012 Dunsmuir & Richards,365 Day Pass Standard SALE,2112,631,11,9,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0221 Glen & Union,0073 Ontario & 5th,365 Day Pass Plus,2979,4457,22,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0035 Hastings & Broughton,0150 Alexander & Main,365 Corporate Standard,2662,595,15,18,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0089 Burrard & Drake,0313 Nelson & Denman,Community Pass E-bike,1730,392,0,10,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0172 10th & Columbia,0172 10th & Columbia,365 Corporate Plus,0,9,13,17,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0035 Hastings & Broughton,0035 Hastings & Broughton,Pay Per Ride,12211,3386,15,17,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0136 David Lam Park,0282 14th & Fraser,365 Corporate Standard Renewal,5482,1647,21,19,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0015 Granville & Georgia,0217 Smithe & Burrard,365 Day Pass Plus,688,558,0,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0310 Jervis & Robson,0004 Yaletown-Roundhouse Station,30 Day Pass,2454,893,18,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0057 Marinaside & Cooperage,0189 Granville Island,30 Day Pass,4821,1334,19,18,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0073 Ontario & 5th,0017 Marinaside & Davie,30 Day Pass,2466,660,17,19,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0035 Hastings & Broughton,0035 Hastings & Broughton,365 Corporate Standard,0,7,13,9,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0152 Arbutus Greenway & 14th,0524 King Edward & Cambie,365 Day Pass Plus,4659,1054,15,16,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0021 Cordova & Granville,0310 Jervis & Robson,Pay Per Ride,2594,914,0,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0010 Stamps Landing,0010 Stamps Landing,365 Day Pass Standard,10,1189,17,15,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0221 Glen & Union,0229 Keefer & Princess,365 Corporate Standard,933,227,23,24,0,0
2023-09-29 17:00,2023-09-29 18:00,FALSE,0035 Hastings & Broughton,0035 Hastings & Broughton,Pay Per Ride,12368,3421,15,16,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0221 Glen & Union,0186 10th & Kingsway,30 Day Pass,3894,1084,22,19,0,0
2023-09-29 17:00,2023-09-29 17:00,FALSE,0166 Alder & 11th,0071 14th & Granville,365 Corporate Standard Renewal,910,229,16,17,0,0
2023-09-29 17:00,2023-09-29 17:00,TRUE,0021 Cordova & Granville,0021 Cordova & Granville,Pay Per Ride,0,14,11,14,0,0
2023-09-29 17:00,2023-09-29 19:00,FALSE,0200 Cardero & Bayshore,0014 Canada Place,Pay Per Ride,13685,8755,15,15,0,0
