Departure,Return,Electric bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2023-05-31 8:00,2023-05-31 8:00,FALSE,0266 St Catherines & 7th,0079 Nelson & Richards,365 Day Pass Standard,4175,879,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0079 Nelson & Richards,0124 Richards & Cordova,Pay Per Ride,1074,402,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0190 Melville & Bute,0073 Ontario & 5th,365 Day Pass Plus,3973,934,14,17,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0138 Richards & Helmcken,0032 Comox & Denman,365 Day Founding Standard,1818,440,11,9,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0092 Chilco & Barclay,0092 Chilco & Barclay,Pay Per Ride,0,35,16,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0027 Beatty & Nelson,0024 Hornby & Pender,Pay Per Ride,1666,693,16,16,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0177 Quebec & 1st,0287 Carolina & Great Northern Way,30 Day Pass,1164,357,12,8,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0082 Richards & Davie,0016 Pender & Burrard,365 Corporate Plus Renewal,1845,777,15,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0027 Beatty & Nelson,0257 Prince Edward & 14th,365 Corporate Standard,4128,1033,14,17,0,0
2023-05-31 8:00,2023-05-31 9:00,FALSE,0143 South False Creek Seawall,0464 Trafalgar & Broadway,365 Corporate Plus Renewal,5337,1572,15,16,21,1
2023-05-31 8:00,2023-05-31 8:00,FALSE,0027 Beatty & Nelson,0027 Beatty & Nelson,Pay Per Ride,0,21,15,14,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0190 Melville & Bute,0190 Melville & Bute,365 Day Pass Plus,0,10,11,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0088 Harwood & Bute,0122 Haro & Denman,Community Pass,1703,511,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0136 David Lam Park - West,0027 Beatty & Nelson,365 Day Pass Standard,1259,314,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0092 Chilco & Barclay,0092 Chilco & Barclay,Pay Per Ride,0,8,12,16,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0631 Lakewood & Triumph,0170 8th & Yukon,365 Corporate Plus Renewal,5935,1123,11,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0190 Melville & Bute,0060 Bidwell & Burnaby,365 Day Pass Plus,2027,693,9,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0223 Commercial & Adanac,0052 Cambie & Water,365 Day Pass Standard,3759,708,14,17,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0129 Richards & Robson,0082 Richards & Davie,365 Corporate Standard,731,328,15,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0068 Cypress & 10th,0066 Anderson & 2nd,365 Day Founding Standard,1690,392,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0082 Richards & Davie,0112 10th & Oak,Pay Per Ride,3053,846,12,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0300 Bute & Barclay,0190 Melville & Bute,365 Day Pass Standard,510,253,14,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0415 Dunbar & Broadway,0065 Cypress & Cornwall,365 Corporate Plus,4118,988,14,17,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0044 Pacific & Richards,0079 Nelson & Richards,365 Day Pass Standard SALE,700,204,15,17,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0211 14th & Alder,0112 10th & Oak,365 Day Founding Standard,833,263,14,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0554 Ontario & 23rd,0030 Abbott & Cordova,365 Corporate Standard,4182,854,15,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0202 14th & Oak,0053 Keefer & Abbott,365 Corporate Standard,4255,1046,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0248 St George & Broadway,0236 Keith & 6th,365 Day Pass Standard,1329,328,15,17,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0187 Bute & Davie,0058 Richards & Smithe,365 Day Pass Standard,1529,443,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0082 Richards & Davie,0199 Georgia & Main,365 Day Pass Standard SALE,3390,766,12,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0096 Nicola & Robson,0002 Burrard Station (Melville & Dunsmuir),Community Pass E-bike,1227,341,13,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0081 7th & Heather,0055 Keefer & Columbia,365 Day Pass Plus SALE,2918,749,15,17,0,0
2023-05-31 8:00,2023-05-31 9:00,FALSE,0173 Columbia & 1st,0083 Aquatic Centre,Pay Per Ride,5160,1470,15,17,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0030 Abbott & Cordova,0193 Science World,30 Day Pass,1517,451,10,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0002 Burrard Station (Melville & Dunsmuir),0190 Melville & Bute,365 Day Pass Plus,326,172,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0242 8th & Commercial,0250 Woodland & 4th,365 Corporate Plus,633,140,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0030 Abbott & Cordova,0030 Abbott & Cordova,30 Day Pass,0,10,10,13,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0079 Nelson & Richards,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,365 Day Pass Standard SALE,867,306,11,8,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0079 Nelson & Richards,0005 Dunsmuir & Beatty,365 Day Pass Standard,1141,479,14,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0088 Harwood & Bute,0197 1st & Scotia,365 Day Pass Standard,5164,1218,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0179 11th & Kingsway,0505 28th & Willow,365 Day Pass Plus,3638,811,10,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0300 Bute & Barclay,0217 Smithe & Burrard,30 Day Pass,492,163,13,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0229 Keefer & Princess,0221 Glen & Union,Community Pass E-bike,963,235,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0256 Prince Edward & 16th,0024 Hornby & Pender,365 Day Pass Plus,5266,1259,14,15,0,0
2023-05-31 8:00,2023-05-31 9:00,FALSE,0122 Haro & Denman,0073 Ontario & 5th,365 Day Pass Plus SALE,6473,1579,13,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0082 Richards & Davie,0028 Davie & Beach,Pay Per Ride,2813,713,15,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0129 Richards & Robson,0039 Helmcken & Burrard,365 Corporate Plus,1029,484,13,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0236 Keith & 6th,0008 8th & Ash,24 Hour,3624,811,15,17,0,0
2023-05-31 8:00,2023-05-31 9:00,FALSE,0401 Wallace & 4th,0400 Jericho Beach,Community Pass E-bike,2952,3746,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0040 Cardero & Davie,0014 Canada Place,Pay Per Ride,3390,1117,11,9,0,0
2023-05-31 8:00,2023-05-31 9:00,FALSE,0244 10th & Commercial,0070 10th & Granville,365 Day Pass Plus,5184,1879,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0034 Cordova & Bute,0012 Dunsmuir & Richards,365 Day Pass Standard SALE,1294,436,11,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0082 Richards & Davie,0129 Richards & Robson,365 Day Founding Standard,735,288,15,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0057 Marinaside & Cooperage,0024 Hornby & Pender,Pay Per Ride,1909,739,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0089 Burrard & Drake,0484 Yew & Broadway,365 Corporate Plus Renewal,2894,562,9,7,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0204 York & Yew,0123 Georgia & Thurlow,Pay Per Ride,3763,1427,15,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0028 Davie & Beach,0136 David Lam Park - West,365 Day Pass Standard,2595,577,15,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0177 Quebec & 1st,0069 7th & Granville,365 Day Pass Standard,2967,721,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0006 Olympic Village Station,0354 Station & Terminal,365 Day Pass Standard,1739,331,15,17,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0300 Bute & Barclay,0171 Yukon & 6th,365 Day Pass Plus,3114,1227,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0040 Cardero & Davie,0050 Bute & Comox,365 Day Pass Standard,766,159,10,7,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0480 Arbutus & Nanton,0482 East Blvd & 37th,Pay Per Ride,1944,578,10,14,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0266 St Catherines & 7th,0004 Yaletown-Roundhouse Station,365 Day Pass Standard,4315,723,10,8,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0012 Dunsmuir & Richards,0037 Hornby & Nelson,365 Day Pass Standard SALE,1121,226,11,8,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0297 6th & Prince Edward,0024 Hornby & Pender,365 Corporate Plus Renewal,3659,1177,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0060 Bidwell & Burnaby,0040 Cardero & Davie,365 Day Pass Standard,343,108,14,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0108 1st & Chestnut,0150 Alexander & Main,Community Pass,5842,1536,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0044 Pacific & Richards,0129 Richards & Robson,365 Day Pass Standard,1733,536,16,14,461,1
2023-05-31 8:00,2023-05-31 8:00,FALSE,0060 Bidwell & Burnaby,0052 Cambie & Water,365 Day Pass Standard,3679,891,14,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0075 Arbutus & 10th,0113 Arbutus & 16th,365 Day Pass Plus,696,167,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0076 Cypress & 4th,0070 10th & Granville,365 Day Pass Standard,1301,388,10,8,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0084 Beach & Broughton,0285 Commercial & Pandora,365 Day Pass Plus,7245,1544,13,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0006 Olympic Village Station,0005 Dunsmuir & Beatty,365 Day Pass Standard,1864,437,12,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0060 Bidwell & Burnaby,0170 8th & Yukon,VIP,4159,1249,11,8,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0088 Harwood & Bute,0002 Burrard Station (Melville & Dunsmuir),Community Pass E-bike,1539,447,13,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0005 Dunsmuir & Beatty,0012 Dunsmuir & Richards,365 Day Pass Standard SALE,441,187,15,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0311 13th & Cambie,0166 Alder & 11th,365 Day Pass Standard,1629,666,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0045 Beach & Hornby,0073 Ontario & 5th,30 Day Pass,4071,861,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0030 Abbott & Cordova,0001 10th & Cambie,365 Corporate Plus Renewal,3475,985,15,16,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0173 Columbia & 1st,0112 10th & Oak,365 Day Pass Plus,1923,493,11,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0066 Anderson & 2nd,0010 Stamps Landing,365 Day Pass Standard,1856,505,15,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0088 Harwood & Bute,0196 Hornby & Drake,365 Day Pass Plus,667,172,13,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0026 Beatty & Robson,0005 Dunsmuir & Beatty,30 Day Pass,428,153,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0040 Cardero & Davie,0063 Robson & Granville,30 Day Pass,1938,508,10,7,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0176 10th & Ontario,0053 Keefer & Abbott,365 Day Pass Standard,2468,617,13,15,0,0
2023-05-31 8:00,2023-05-31 15:00,FALSE,0108 1st & Chestnut,0108 1st & Chestnut,Community Pass,0,27520,14,21,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0262 8th & Prince Edward,0161 Alexander & Dunlevy,365 Day Pass Plus,3600,863,9,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0300 Bute & Barclay,0201 Shaw Tower,365 Day Pass Plus,1035,367,13,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0215 Princess & Union,0039 Helmcken & Burrard,Community Pass,3334,807,13,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0004 Yaletown-Roundhouse Station,0064 Expo & Smithe,365 Day Pass Standard,0,179,15,17,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0148 Creekside Park North,0016 Pender & Burrard,365 Corporate Plus Renewal,2476,536,15,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0173 Columbia & 1st,0193 Science World,365 Corporate Plus,896,255,15,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0045 Beach & Hornby,0308 Seymour & Cordova,365 Day Pass Plus SALE,2137,763,13,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0087 Broughton & Davie,0024 Hornby & Pender,365 Corporate Plus Renewal,2140,477,13,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0087 Broughton & Davie,0170 8th & Yukon,VIP,3580,1465,11,9,0,0
2023-05-31 8:00,2023-05-31 11:00,TRUE,0144 Wylie & 2nd,0112 10th & Oak,365 Day Pass Standard,1520,400,12,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0191 7th & Laurel,0006 Olympic Village Station,365 Day Pass Standard,718,229,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0166 Alder & 11th,0199 Georgia & Main,365 Day Pass Standard,4271,843,15,17,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0464 Trafalgar & Broadway,0112 10th & Oak,365 Day Pass Standard,3044,1065,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0229 Keefer & Princess,0215 Princess & Union,Community Pass,234,81,13,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0205 Pine & 10th,0066 Anderson & 2nd,365 Day Pass Standard,1161,248,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0070 10th & Granville,0211 14th & Alder,30 Day Pass,990,304,13,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0053 Keefer & Abbott,0221 Glen & Union,365 Day Pass Plus,7549,2291,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0027 Beatty & Nelson,0217 Smithe & Burrard,30 Day Pass,1098,478,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0196 Hornby & Drake,0024 Hornby & Pender,365 Day Pass Standard,1439,413,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0143 South False Creek Seawall,0354 Station & Terminal,365 Day Pass Standard,2885,784,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0050 Bute & Comox,0170 8th & Yukon,365 Corporate Plus Renewal,3130,690,14,17,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0452 8th & Macdonald,0076 Cypress & 4th,365 Day Pass Plus,1790,468,11,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0040 Cardero & Davie,0060 Bidwell & Burnaby,Community Pass E-bike,1778,823,13,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0040 Cardero & Davie,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,365 Day Pass Plus,1886,513,10,7,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0040 Cardero & Davie,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,365 Day Pass Plus,1936,537,10,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0065 Cypress & Cornwall,0077 Vanier Park,365 Day Pass Plus SALE,1300,506,14,16,120,1
2023-05-31 8:00,2023-05-31 8:00,FALSE,0193 Science World,0006 Olympic Village Station,365 Corporate Standard,1611,490,13,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0136 David Lam Park - West,0006 Olympic Village Station,365 Corporate Plus,4300,1285,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0087 Broughton & Davie,0002 Burrard Station (Melville & Dunsmuir),365 Day Pass Standard SALE,1576,553,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0087 Broughton & Davie,0063 Robson & Granville,365 Day Pass Standard SALE,1661,420,10,8,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0002 Burrard Station (Melville & Dunsmuir),0039 Helmcken & Burrard,365 Corporate Standard,982,324,10,16,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0144 Wylie & 2nd,0260 10th & Fraser,365 Day Pass Standard SALE,2358,503,10,6,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0054 Expo & Carrall,0193 Science World,365 Day Pass Standard,747,221,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0229 Keefer & Princess,0144 Wylie & 2nd,30 Day Pass,2864,627,13,17,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0196 Hornby & Drake,0017 Marinaside & Davie,30 Day Pass,1217,373,13,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0050 Bute & Comox,0076 Cypress & 4th,365 Day Pass Standard SALE,2660,495,10,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0037 Hornby & Nelson,0172 10th & Columbia,365 Day Pass Standard,2940,742,13,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0207 Alberni & Jervis,0165 Columbia & 5th,30 Day Pass,3450,902,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0134 14th & Main,0001 10th & Cambie,365 Day Pass Plus,1433,321,14,17,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0199 Georgia & Main,0012 Dunsmuir & Richards,365 Corporate Plus Renewal,1384,458,13,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0298 6th & Carolina,0199 Georgia & Main,365 Day Pass Plus,2160,685,14,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0142 Beach & Cardero,0107 8th & Ontario,365 Day Pass Plus,5760,1318,15,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0173 Columbia & 1st,0006 Olympic Village Station,Pay Per Ride,788,190,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0045 Beach & Hornby,0064 Expo & Smithe,365 Day Pass Plus SALE,2391,529,13,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0196 Hornby & Drake,0064 Expo & Smithe,365 Day Pass Plus,1615,510,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0262 8th & Prince Edward,0113 Arbutus & 16th,Community Pass E-bike,4991,1209,10,13,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0133 Ontario & 16th,0039 Helmcken & Burrard,365 Corporate Plus,4188,979,10,14,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0087 Broughton & Davie,0024 Hornby & Pender,365 Day Pass Standard,2113,524,11,8,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0041 Cardero & Robson,0008 8th & Ash,365 Day Pass Standard,3583,740,10,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0241 4th & Commercial,0242 8th & Commercial,Community Pass,492,108,13,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0217 Smithe & Burrard,0119 3rd & Quebec,30 Day Pass,4721,1486,14,14,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0262 8th & Prince Edward,0262 8th & Prince Edward,Community Pass E-bike,0,25,9,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0239 Grant & Commercial,0254 Grandview & Commercial,30 Day Pass,894,173,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0193 Science World,0075 Arbutus & 10th,365 Day Pass Standard,5233,1314,13,16,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0314 Rolston & Granville,0024 Hornby & Pender,365 Day Pass Standard,1854,620,11,9,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0176 10th & Ontario,0001 10th & Cambie,365 Corporate Standard Renewal,716,130,14,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0054 Expo & Carrall,0222 Adanac & McLean,365 Day Pass Plus SALE,2440,832,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0193 Science World,0148 Creekside Park North,Community Pass,14265,2936,15,18,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0239 Grant & Commercial,0239 Grant & Commercial,30 Day Pass,0,17,14,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0081 7th & Heather,0129 Richards & Robson,365 Day Pass Plus,2413,617,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0192 7th &  Alder,0516 Heather & 29th,365 Day Pass Plus,2981,677,9,13,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0044 Pacific & Richards,0082 Richards & Davie,365 Day Pass Plus SALE,332,116,15,13,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0025 Homer & Robson (Vancouver Public Library),0065 Cypress & Cornwall,365 Day Pass Plus SALE,2943,593,10,13,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0297 6th & Prince Edward,0024 Hornby & Pender,365 Day Pass Plus,4101,1056,9,6,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0041 Cardero & Robson,0096 Nicola & Robson,Pay Per Ride,8376,2197,10,6,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0037 Hornby & Nelson,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,30 Day Pass,463,167,14,14,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0310 Jervis & Robson,0138 Richards & Helmcken,365 Corporate Plus,1894,554,15,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0221 Glen & Union,0237 Glen & 6th,365 Day Pass Plus,1958,635,15,16,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0025 Homer & Robson (Vancouver Public Library),0272 Pender & Victoria,365 Day Pass Standard,4630,1160,11,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0079 Nelson & Richards,0065 Cypress & Cornwall,365 Day Pass Standard,2597,725,13,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0083 Aquatic Centre,0136 David Lam Park - West,365 Corporate Plus,1529,607,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,TRUE,0314 Rolston & Granville,0193 Science World,365 Day Pass Standard,2963,509,8,12,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0193 Science World,0066 Anderson & 2nd,365 Day Pass Standard,3346,776,13,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0193 Science World,0066 Anderson & 2nd,365 Day Pass Standard,3320,810,14,17,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0219 Hawks & Union,0024 Hornby & Pender,365 Day Pass Standard,2848,675,13,16,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0102 Stanley Park - Second Beach North,0014 Canada Place,Pay Per Ride,3869,830,14,15,0,0
2023-05-31 8:00,2023-05-31 8:00,FALSE,0089 Burrard & Drake,0024 Hornby & Pender,365 Day Pass Plus,1521,501,13,12,0,0
2023-05-31 7:00,2023-05-31 8:00,FALSE,0021 Cordova & Granville,0054 Expo & Carrall,365 Day Pass Plus SALE,1317,461,14,15,0,0
2023-05-31 7:00,2023-05-31 8:00,TRUE,0058 Richards & Smithe,0039 Helmcken & Burrard,365 Corporate Standard,824,305,11,8,0,0
2023-05-31 7:00,2023-05-31 8:00,FALSE,0298 6th & Carolina,0244 10th & Commercial,24 Hour,2093,604,14,15,0,0
2023-05-31 7:00,2023-05-31 8:00,TRUE,0186 10th & Kingsway,0193 Science World,365 Corporate Standard Renewal,1955,393,9,6,0,0
2023-05-31 7:00,2023-05-31 8:00,FALSE,0132 14th & Ontario,0257 Prince Edward & 14th,365 Day Pass Plus,655,240,13,14,0,0
2023-05-31 7:00,2023-05-31 7:00,TRUE,0298 6th & Carolina,0298 6th & Carolina,24 Hour,0,18,10,7,0,0
2023-05-31 7:00,2023-05-31 7:00,TRUE,0186 10th & Kingsway,0186 10th & Kingsway,365 Corporate Standard Renewal,0,5,9,6,0,0
2023-05-31 7:00,2023-05-31 7:00,FALSE,0015 Granville & Georgia,0217 Smithe & Burrard,30 Day Pass,653,194,13,12,0,0
2023-05-31 7:00,2023-05-31 8:00,FALSE,0431 Blenheim & 4th,0112 10th & Oak,365 Corporate Standard,4500,936,14,15,0,0
2023-05-31 7:00,2023-05-31 8:00,FALSE,0041 Cardero & Robson,0021 Cordova & Granville,365 Day Pass Plus SALE,2262,493,13,13,0,0
2023-05-31 7:00,2023-05-31 8:00,FALSE,0196 Hornby & Drake,0024 Hornby & Pender,365 Day Pass Standard,1419,341,13,15,0,0
2023-05-31 7:00,2023-05-31 8:00,FALSE,0219 Hawks & Union,0002 Burrard Station (Melville & Dunsmuir),365 Corporate Plus,2905,875,12,10,0,0
2023-05-31 7:00,2023-05-31 7:00,FALSE,0093 Chilco & Robson,0041 Cardero & Robson,365 Day Pass Plus SALE,814,212,14,15,0,0
2023-05-31 7:00,2023-05-31 8:00,TRUE,0087 Broughton & Davie,0015 Granville & Georgia,30 Day Pass,1764,383,9,13,0,0
2023-05-31 7:00,2023-05-31 7:00,FALSE,0132 14th & Ontario,0180 Columbia & 14th,365 Day Pass Standard,392,97,13,13,0,0
2023-05-31 7:00,2023-05-31 8:00,FALSE,0218 Carrall & Seawall,0440 Point Grey & Blenheim,24 Hour,7963,1242,14,18,0,0
2023-05-31 7:00,2023-05-31 8:00,FALSE,0050 Bute & Comox,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,365 Day Pass Standard,1180,413,13,14,0,0
2023-05-31 7:00,2023-05-31 7:00,FALSE,0047 Chilco & Beach,0096 Nicola & Robson,365 Day Pass Standard,0,381,14,13,0,0
2023-05-31 7:00,2023-05-31 8:00,TRUE,0166 Alder & 11th,0150 Alexander & Main,365 Day Pass Standard,5106,1022,10,7,0,0
2023-05-31 7:00,2023-05-31 8:00,TRUE,0048 Comox & Broughton,0058 Richards & Smithe,365 Corporate Plus,1612,426,10,13,0,0
